지점명,일자,방향,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
원효대교,20230830,유출,381.0,235.0,192.0,151.0,177.0,341.0,687.0,1481.0,1635.0,1223.0,1104.0,1171.0,1157.0,1302.0,1287.0,1475.0,1566.0,1842.0,1621.0,1260.0,1038.0,911.0,734.0,534.0
원효대교,20230831,유출,385.0,267.0,193.0,137.0,166.0,342.0,701.0,1431.0,1688.0,1135.0,1109.0,1118.0,1147.0,1374.0,1254.0,1463.0,1618.0,1800.0,1599.0,1436.0,1169.0,1050.0,848.0,619.0
원효대교,20200401,유출,404.0,241.0,188.0,139.0,140.0,288.0,716.0,1512.0,1621.0,1177.0,1215.0,1192.0,1153.0,1299.0,1397.0,1501.0,1590.0,1780.0,1990.0,1220.0,1024.0,929.0,669.0,477.0
원효대교,20200402,유출,325.0,233.0,164.0,138.0,138.0,295.0,712.0,1438.0,1589.0,1181.0,1197.0,1137.0,1150.0,1374.0,1328.0,1449.0,1615.0,1762.0,1958.0,1146.0,1019.0,949.0,739.0,529.0
원효대교,20200403,유출,372.0,254.0,201.0,143.0,167.0,289.0,640.0,1506.0,1563.0,1224.0,1144.0,1160.0,1168.0,1439.0,1372.0,1566.0,1549.0,1840.0,1837.0,1206.0,1271.0,1020.0,866.0,580.0
원효대교,20200404,유출,467.0,342.0,246.0,216.0,176.0,266.0,434.0,527.0,664.0,771.0,866.0,1011.0,1107.0,1111.0,1352.0,1283.0,1466.0,1317.0,1216.0,877.0,820.0,760.0,651.0,421.0
원효대교,20200405,유출,375.0,263.0,177.0,138.0,93.0,141.0,208.0,266.0,358.0,454.0,574.0,653.0,823.0,877.0,960.0,1080.0,1102.0,1012.0,884.0,740.0,746.0,719.0,544.0,362.0
원효대교,20200406,유출,226.0,164.0,108.0,90.0,120.0,309.0,780.0,1571.0,1629.0,1161.0,1090.0,1110.0,1152.0,1240.0,1398.0,1357.0,1553.0,1819.0,1808.0,1530.0,999.0,856.0,675.0,479.0
원효대교,20200407,유출,353.0,267.0,164.0,146.0,151.0,303.0,755.0,1526.0,1612.0,1192.0,1189.0,1208.0,1139.0,1218.0,1337.0,1445.0,1570.0,1852.0,1919.0,1462.0,1114.0,906.0,643.0,513.0
원효대교,20200408,유출,362.0,261.0,182.0,126.0,146.0,330.0,694.0,1516.0,1594.0,1114.0,1170.0,1276.0,1216.0,1324.0,1355.0,1452.0,1622.0,1813.0,1827.0,1436.0,1032.0,955.0,756.0,536.0
